seed,user_pnl,arb_profit,lp_profit_value,total_volume,lp_profit_per_1m_vol,arb_trade_count,intervention_rate,avg_spread_pct,max_spread_pct,rmse_price,impermanent_loss_pct,total_compute_units,avg_cu_per_swap,total_swaps,successful_swaps
187,-366116.3684,162160.4467,199360.4996,34432133.4497,5789.9549,1999,0.062545,3.493922,11.847721,0.024355,-3.123516,1012758878,31687.33,31961,31961
188,-428912.8925,149066.7382,214919.3064,37952153.4463,5662.9015,1999,0.063018,3.833607,11.064272,0.026663,-3.473119,1005211413,31689.15,31721,31721
189,-372310.3366,282850.3966,216769.7610,34784891.8354,6231.7216,1999,0.062502,3.534725,10.829245,0.024722,-3.162149,1013474098,31687.90,31983,31983
190,-360356.6123,12089.5204,177804.6092,33917049.7319,5242.3371,1999,0.062663,3.467129,10.342111,0.024070,-3.079063,1010835849,31686.65,31901,31901
191,-385202.9200,39069.6060,190918.6141,36002870.0821,5302.8721,1999,0.062096,3.578420,10.718637,0.024867,-3.257352,1020118900,31688.58,32192,32192
192,-330405.3742,221514.1337,197117.4381,32329387.4388,6097.1597,1999,0.062195,3.295208,10.380694,0.022993,-2.924342,1018433498,31686.43,32141,32141
193,-386579.8702,174009.6216,206725.7459,35646052.5478,5799.4008,1999,0.062329,3.612599,13.449218,0.025117,-3.240671,1016302897,31688.17,32072,32072
194,-346144.3263,132935.1142,187142.8991,32530149.4090,5752.9062,1999,0.062608,3.413538,11.679892,0.023689,-2.970234,1011662627,31684.76,31929,31929
195,-366321.4345,411178.6087,233106.2251,34771885.6445,6703.8707,1998,0.062138,3.519627,10.751000,0.024405,-3.149867,1018889988,31687.81,32154,32154
196,-353351.5376,357381.1966,221797.5237,33820377.6742,6558.1031,1999,0.062438,3.448371,11.757925,0.024063,-3.066310,1014465960,31686.22,32016,32016
197,-346690.7650,90648.9055,182834.0294,32949551.2911,5548.9080,1999,0.062545,3.388588,11.334056,0.023614,-2.986232,1012719290,31686.10,31961,31961
198,-379497.7248,101686.6253,195101.3744,35091068.7598,5559.8584,1999,0.062810,3.585617,11.783855,0.024818,-3.194799,1008462114,31686.74,31826,31826
199,-330938.8435,37180.6023,176098.9465,32924209.2299,5348.6158,1999,0.062516,3.279477,8.962874,0.022779,-2.959416,1013234784,31687.35,31976,31976
200,-347538.4276,106804.3755,184561.0713,32782948.9664,5629.7886,1999,0.062510,3.421042,12.123954,0.023753,-2.983326,1013280119,31685.80,31979,31979
201,-403679.5610,295115.6817,229721.4059,37058108.9726,6198.9511,1999,0.062102,3.704310,10.817116,0.025774,-3.375122,1020037379,31689.00,32189,32189
202,-397421.3667,237090.4440,222168.0731,37117435.9255,5985.5447,1999,0.062346,3.664940,10.794695,0.025413,-3.362250,1016043766,31688.98,32063,32063
203,-391464.9830,120173.5114,201236.6750,35973998.9171,5593.9479,1999,0.062286,3.653054,11.559475,0.025269,-3.268401,1016999720,31688.16,32094,32094
204,-370362.1566,93272.0598,192649.9864,34744104.3733,5544.8252,1999,0.062700,3.525947,12.203242,0.024474,-3.159610,1010278026,31688.04,31882,31882
205,-344094.4339,238909.2864,202151.3474,32922523.6079,6140.2142,1999,0.061831,3.377900,12.319281,0.023551,-2.987297,1024403555,31685.85,32330,32330
206,-441518.7840,153517.2238,221024.8693,39173298.5063,5642.2328,1999,0.062096,3.874694,13.578349,0.027040,-3.572541,1020163818,31689.98,32192,32192
207,-353504.4367,83895.3362,186191.1237,33708375.3178,5523.5864,1998,0.062567,3.431775,11.995382,0.023789,-3.056621,1011904093,31687.36,31934,31934
208,-380505.0523,-17751.3995,179512.2640,35062725.2236,5119.7465,1999,0.062422,3.569975,13.433469,0.024798,-3.190712,1014767430,31687.72,32024,32024
209,-365354.6730,25003.7447,180423.5424,34023199.7742,5302.9563,1999,0.062377,3.508029,9.937045,0.024322,-3.101441,1015439672,31685.95,32047,32047
210,-421054.8876,198094.4341,218885.7813,37674598.6076,5809.9035,1999,0.062395,3.759568,13.817658,0.026388,-3.427566,1015248948,31688.90,32038,32038
211,-377086.1452,58951.0639,190861.0137,35447784.4961,5384.2861,1999,0.062323,3.562394,11.697541,0.024635,-3.207122,1016405380,31688.40,32075,32075
212,-335102.3367,89318.7028,183159.2176,33079194.4425,5536.9915,1999,0.062334,3.318160,11.159692,0.022957,-2.972555,1016170281,31687.00,32069,32069
213,-398674.6019,190768.1504,211315.0434,36114123.6460,5851.3131,1999,0.062645,3.686209,10.240468,0.025642,-3.296224,1011185421,31688.67,31910,31910
214,-375817.0163,28540.7336,185722.3044,35073990.4252,5295.1575,1999,0.062826,3.545174,9.673197,0.024578,-3.187257,1008240959,31687.75,31818,31818
215,-379236.2582,380132.5505,232357.8388,35411947.1767,6561.5663,1999,0.062187,3.592493,12.963194,0.024967,-3.217616,1018610168,31687.98,32145,32145
216,-326424.5503,80305.0622,176442.2214,31875046.7609,5535.4341,1998,0.062619,3.292653,10.104736,0.022783,-2.880102,1011021542,31686.51,31907,31907
217,-362711.4449,185011.2875,201526.5389,34152116.4968,5900.8507,1999,0.062909,3.481700,11.722359,0.024241,-3.107028,1006891670,31687.17,31776,31776
218,-336944.9808,112743.2974,184285.8490,32604707.4997,5652.1240,1999,0.062586,3.340418,9.962888,0.023177,-2.950028,1012067423,31686.52,31940,31940
219,-369348.3222,220339.4545,206432.3369,34295586.3343,6019.2100,1999,0.062696,3.523265,11.940648,0.024670,-3.124364,1010316997,31687.27,31884,31884
220,-368705.5786,174870.4883,203197.5428,34787503.0664,5841.1074,1999,0.062292,3.510945,11.855952,0.024429,-3.158747,1016904659,31688.16,32091,32091
221,-379508.7957,148906.8244,201506.5830,35226396.2485,5720.3292,1999,0.062358,3.568294,12.199714,0.024832,-3.200251,1015812889,31687.71,32057,32057
222,-371227.1169,47693.4513,189270.8368,35478103.5535,5334.8634,1999,0.062210,3.505063,10.308942,0.024314,-3.194752,1018254922,31688.76,32133,32133
223,-340922.4006,168832.5388,194107.3436,33104591.0464,5863.4569,1999,0.062702,3.346263,9.865960,0.023336,-2.994123,1010230345,31687.54,31881,31881
224,-375558.4042,-6988.9073,181847.0770,35223722.7671,5162.6308,1999,0.062443,3.545448,11.420238,0.024542,-3.195650,1014432533,31688.14,32013,32013
